chapter_id,sentence_index,character,emotion_raw,emotion,score,sentence
chapter_245,254,Milim,LABEL_2,senang,0.9769619703292847,Ramiris dan Milim menghentikan Guy sebelum aku bisa.
chapter_245,254,Ramiris,LABEL_2,senang,0.9769619703292847,Ramiris dan Milim menghentikan Guy sebelum aku bisa.
chapter_245,254,Tuan Rimuru,LABEL_2,senang,0.9769619703292847,Ramiris dan Milim menghentikan Guy sebelum aku bisa.
chapter_245,255,Guy,LABEL_2,senang,0.5234492421150208,"Namun, saudara perempuan naga dengan cepat datang untuk menyelamatkan Guy."
chapter_245,257,Tuan Rimuru,LABEL_2,senang,0.5741161108016968,Sangat jelas bahwa Rimuru telah menang. ”
chapter_245,259,Velda,LABEL_2,senang,0.987154483795166,"Velda mungkin memiliki kekuatan yang menakutkan mengingat dia penipu, tapi dia masih bukan tandingan saudara kandungnya."
chapter_245,263,Tuan Rimuru,LABEL_2,senang,0.7051205039024353,"“Seperti yang sudah aku katakan, kata-kata seperti itu menjadi pendahulu musuh menjadi lebih kuat, jadi hentikan itu.”"
chapter_245,266,Milim,LABEL_1,takut,0.8204971551895142,Milim berteriak dan Ramiris setuju.
chapter_245,266,Ramiris,LABEL_1,takut,0.8204971551895142,Milim berteriak dan Ramiris setuju.
chapter_245,268,Velda,LABEL_2,senang,0.8762117624282837,Velda tertawa terbahak-bahak saat dia bangkit kembali.
chapter_245,270,Tuan Rimuru,LABEL_1,takut,0.8118305206298828,"Tidak, ekspresi itu mengatakan sesuatu yang lain–

""Aku tahu itu."
chapter_245,271,Tuan Rimuru,LABEL_2,senang,0.9839035272598267,"Itu seperti yang aku bayangkan, Rimuru.”"
chapter_245,272,Tuan Rimuru,LABEL_0,marah,0.9173907041549683,"Itu adalah senyum yang aku kenal baik, dan suaranya halus."
chapter_245,273,Yuuki,LABEL_2,senang,0.46536365151405334,"Cara bertindak ini, tidak salah lagi–

“Apakah itu kamu, Yuuki?”"
chapter_245,275,Tuan Rimuru,LABEL_2,senang,0.9927103519439697,Dan itu seperti yang aku pikirkan.
chapter_245,276,Velda,LABEL_2,senang,0.9800998568534851,Velda tidak cukup untuk mengalahkanmu.
chapter_245,278,Tuan Rimuru,LABEL_2,senang,0.5297205448150635,aku bisa membeli cukup waktu.
chapter_245,279,Tuan Rimuru,LABEL_2,senang,0.9595246911048889,"Sekarang, mari kita mulai– Kamu dan aku, pertempuran terakhir.”"
chapter_245,280,Yuuki,LABEL_2,senang,0.829159140586853,Yuuki berkata sambil tersenyum sambil mendorong Genesis: Veldanava ke arahku.
